timestamp,region,cluster_id,gpu_type,available_gpus,queue_depth_jobs,est_wait_hours
2026-01-04T01:00:00+00:00,us-west,us-west-cluster-1,a100,63,5,0.48
2026-01-04T01:00:00+00:00,us-east,us-east-cluster-1,a100,59,6,0.77
2026-01-04T01:00:00+00:00,us-south,us-south-cluster-1,a100,80,1,0.22
2026-01-04T02:00:00+00:00,us-west,us-west-cluster-1,a100,63,5,0.74
2026-01-04T02:00:00+00:00,us-east,us-east-cluster-1,a100,40,12,0.89
2026-01-04T02:00:00+00:00,us-south,us-south-cluster-1,a100,78,0,0.16
2026-01-04T03:00:00+00:00,us-west,us-west-cluster-1,a100,65,6,0.86
2026-01-04T03:00:00+00:00,us-east,us-east-cluster-1,a100,30,15,1.6
2026-01-04T03:00:00+00:00,us-south,us-south-cluster-1,a100,75,3,0.23
2026-01-04T04:00:00+00:00,us-west,us-west-cluster-1,a100,75,2,0.5
2026-01-04T04:00:00+00:00,us-east,us-east-cluster-1,a100,29,16,1.43
2026-01-04T04:00:00+00:00,us-south,us-south-cluster-1,a100,83,1,0.22
2026-01-04T05:00:00+00:00,us-west,us-west-cluster-1,a100,67,6,0.49
2026-01-04T05:00:00+00:00,us-east,us-east-cluster-1,a100,70,7,0.76
2026-01-04T05:00:00+00:00,us-south,us-south-cluster-1,a100,80,0,0.17
2026-01-04T06:00:00+00:00,us-west,us-west-cluster-1,a100,64,4,0.46
2026-01-04T06:00:00+00:00,us-east,us-east-cluster-1,a100,25,14,1.15
2026-01-04T06:00:00+00:00,us-south,us-south-cluster-1,a100,59,4,0.24
2026-01-04T07:00:00+00:00,us-west,us-west-cluster-1,a100,40,11,0.83
2026-01-04T07:00:00+00:00,us-east,us-east-cluster-1,a100,33,12,0.93
2026-01-04T07:00:00+00:00,us-south,us-south-cluster-1,a100,79,0,0.26
2026-01-04T08:00:00+00:00,us-west,us-west-cluster-1,a100,16,23,2.06
2026-01-04T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,36,3.53
2026-01-04T08:00:00+00:00,us-south,us-south-cluster-1,a100,50,8,0.67
2026-01-04T09:00:00+00:00,us-west,us-west-cluster-1,a100,21,22,2.1
2026-01-04T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,33,3.41
2026-01-04T09:00:00+00:00,us-south,us-south-cluster-1,a100,54,6,0.7
2026-01-04T10:00:00+00:00,us-west,us-west-cluster-1,a100,14,24,2.27
2026-01-04T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,33,3.43
2026-01-04T10:00:00+00:00,us-south,us-south-cluster-1,a100,65,7,0.75
2026-01-04T11:00:00+00:00,us-west,us-west-cluster-1,a100,28,17,1.99
2026-01-04T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,34,3.65
2026-01-04T11:00:00+00:00,us-south,us-south-cluster-1,a100,79,1,0.71
2026-01-04T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,32,3.53
2026-01-04T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.62
2026-01-04T12:00:00+00:00,us-south,us-south-cluster-1,a100,38,14,1.17
2026-01-04T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,32,3.03
2026-01-04T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,59,6.31
2026-01-04T13:00:00+00:00,us-south,us-south-cluster-1,a100,48,12,1.06
2026-01-04T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,3.87
2026-01-04T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,68,6.77
2026-01-04T14:00:00+00:00,us-south,us-south-cluster-1,a100,31,14,1.34
2026-01-04T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,3.98
2026-01-04T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,67,6.93
2026-01-04T15:00:00+00:00,us-south,us-south-cluster-1,a100,39,15,1.45
2026-01-04T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,35,3.53
2026-01-04T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,53,5.37
2026-01-04T16:00:00+00:00,us-south,us-south-cluster-1,a100,40,11,1.13
2026-01-04T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,35,3.57
2026-01-04T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,64,6.21
2026-01-04T17:00:00+00:00,us-south,us-south-cluster-1,a100,50,9,1.23
2026-01-04T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,46,4.08
2026-01-04T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,65,6.82
2026-01-04T18:00:00+00:00,us-south,us-south-cluster-1,a100,36,13,1.4
2026-01-04T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,4.0
2026-01-04T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,65,6.67
2026-01-04T19:00:00+00:00,us-south,us-south-cluster-1,a100,39,11,1.32
2026-01-04T20:00:00+00:00,us-west,us-west-cluster-1,a100,70,5,0.76
2026-01-04T20:00:00+00:00,us-east,us-east-cluster-1,a100,64,7,0.87
2026-01-04T20:00:00+00:00,us-south,us-south-cluster-1,a100,83,0,0.14
2026-01-04T21:00:00+00:00,us-west,us-west-cluster-1,a100,61,7,0.74
2026-01-04T21:00:00+00:00,us-east,us-east-cluster-1,a100,60,3,0.48
2026-01-04T21:00:00+00:00,us-south,us-south-cluster-1,a100,70,2,0.2
2026-01-04T22:00:00+00:00,us-west,us-west-cluster-1,a100,67,4,0.43
2026-01-04T22:00:00+00:00,us-east,us-east-cluster-1,a100,49,13,0.94
2026-01-04T22:00:00+00:00,us-south,us-south-cluster-1,a100,64,7,0.32
2026-01-04T23:00:00+00:00,us-west,us-west-cluster-1,a100,51,9,0.56
2026-01-04T23:00:00+00:00,us-east,us-east-cluster-1,a100,50,12,0.95
2026-01-04T23:00:00+00:00,us-south,us-south-cluster-1,a100,82,0,0.25
2026-01-05T00:00:00+00:00,us-west,us-west-cluster-1,a100,76,2,0.41
2026-01-05T00:00:00+00:00,us-east,us-east-cluster-1,a100,51,10,1.04
2026-01-05T00:00:00+00:00,us-south,us-south-cluster-1,a100,83,0,0.27
2026-01-05T01:00:00+00:00,us-west,us-west-cluster-1,a100,52,6,0.42
2026-01-05T01:00:00+00:00,us-east,us-east-cluster-1,a100,63,8,0.7
2026-01-05T01:00:00+00:00,us-south,us-south-cluster-1,a100,82,1,0.25
2026-01-05T02:00:00+00:00,us-west,us-west-cluster-1,a100,60,4,0.54
2026-01-05T02:00:00+00:00,us-east,us-east-cluster-1,a100,43,8,0.91
2026-01-05T02:00:00+00:00,us-south,us-south-cluster-1,a100,76,2,0.09
2026-01-05T03:00:00+00:00,us-west,us-west-cluster-1,a100,68,4,0.61
2026-01-05T03:00:00+00:00,us-east,us-east-cluster-1,a100,52,8,0.86
2026-01-05T03:00:00+00:00,us-south,us-south-cluster-1,a100,61,5,0.2
2026-01-05T04:00:00+00:00,us-west,us-west-cluster-1,a100,81,1,0.41
2026-01-05T04:00:00+00:00,us-east,us-east-cluster-1,a100,63,6,0.77
2026-01-05T04:00:00+00:00,us-south,us-south-cluster-1,a100,60,4,0.23
2026-01-05T05:00:00+00:00,us-west,us-west-cluster-1,a100,61,6,0.7
2026-01-05T05:00:00+00:00,us-east,us-east-cluster-1,a100,57,9,1.11
2026-01-05T05:00:00+00:00,us-south,us-south-cluster-1,a100,68,5,0.26
2026-01-05T06:00:00+00:00,us-west,us-west-cluster-1,a100,51,9,0.58
2026-01-05T06:00:00+00:00,us-east,us-east-cluster-1,a100,52,9,0.98
2026-01-05T06:00:00+00:00,us-south,us-south-cluster-1,a100,79,1,0.19
2026-01-05T07:00:00+00:00,us-west,us-west-cluster-1,a100,64,5,0.59
2026-01-05T07:00:00+00:00,us-east,us-east-cluster-1,a100,41,13,1.28
2026-01-05T07:00:00+00:00,us-south,us-south-cluster-1,a100,75,2,0.21
2026-01-05T08:00:00+00:00,us-west,us-west-cluster-1,a100,11,20,2.15
2026-01-05T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,39,4.06
2026-01-05T08:00:00+00:00,us-south,us-south-cluster-1,a100,70,6,0.68
2026-01-05T09:00:00+00:00,us-west,us-west-cluster-1,a100,10,23,2.54
2026-01-05T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,41,4.2
2026-01-05T09:00:00+00:00,us-south,us-south-cluster-1,a100,53,7,0.83
2026-01-05T10:00:00+00:00,us-west,us-west-cluster-1,a100,3,25,2.55
2026-01-05T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,40,4.1
2026-01-05T10:00:00+00:00,us-south,us-south-cluster-1,a100,65,7,0.79
2026-01-05T11:00:00+00:00,us-west,us-west-cluster-1,a100,15,21,2.22
2026-01-05T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,31,3.56
2026-01-05T11:00:00+00:00,us-south,us-south-cluster-1,a100,58,6,0.67
2026-01-05T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,3.72
2026-01-05T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,64,6.25
2026-01-05T12:00:00+00:00,us-south,us-south-cluster-1,a100,56,10,1.21
2026-01-05T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.64
2026-01-05T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,5.94
2026-01-05T13:00:00+00:00,us-south,us-south-cluster-1,a100,52,8,1.06
2026-01-05T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,3.7
